batch_id,item_id,parent_ids,source_queue_type,mass_nominal_kg,route_material_basis,availability_class,route_decision,primary_process_id,secondary_process_ids,ready_machine_ids,blocked_machine_or_process_reason,critical_performance_requirements,simulation_import_mass_policy,confidence,flags,reasoning_brief
route_batch_01,ebf3_gun_column_internal_support_frame,ebf3_gun_column,existing_route_as_leaf,0.75,steel_stock,local_derived,lunar_candidate_flagged,metal_fabrication_basic_v0,machining_basic_v0;assembly_basic_v0,labor_bot_general_v0;assembly_tools_basic;multi_axis_cnc_machining_center,none,Electrode alignment; stiffness under thermal cycling; vacuum-clean surfaces; magnetic disturbance budget,sensitivity_flag,medium,electron_beam;vacuum_structure,Local metal fabrication is plausible but this frame locates beamline hardware.
route_batch_01,ebf3_gun_dynamic_lens_yoke,ebf3_gun_dynamic_magnetic_lens,existing_route_as_leaf,0.4,electrical_steel_sheet,local_derived,lunar_candidate_flagged,electrical_steel_production_v0,machining_basic_v0;assembly_basic_v0,labor_bot_general_v0;induction_forge_v0;rolling_mill_v0;multi_axis_cnc_machining_center;assembly_tools_basic,none,Magnetic permeability; saturation; hysteresis; pole/yoke geometry; thermal stability,sensitivity_flag,medium,magnetic;electron_beam,The yoke can use local iron-silicon stock but magnetic lens performance is a flagged requirement.
route_batch_01,ebf3_gun_hv_input_flange_housing,ebf3_gun_hv_input,existing_route_as_leaf,0.28,steel_stock,local_derived,lunar_candidate_flagged,machining_basic_v0,assembly_basic_v0,labor_bot_general_v0;multi_axis_cnc_machining_center;assembly_tools_basic,none,HV creepage clearance; vacuum seal face; bolt pattern; field grading interface,sensitivity_flag,medium,HV;vacuum_interface,The flange housing is machinable but serves a high-voltage vacuum input.
route_batch_01,ebf3_gun_hv_insulator_mounting_collar_set,ebf3_gun_hv_insulator,existing_route_as_leaf,0.12,alumina_ceramic_v0,local_derived,lunar_candidate_flagged,ceramic_base_fabrication_v0,machining_basic_v0;assembly_basic_v0,labor_bot_general_v0;multi_axis_cnc_machining_center;assembly_tools_basic,none,Insulator support pressure; dielectric clearance; beamline alignment; thermal expansion mismatch,sensitivity_flag,medium,HV_dielectric;electron_beam,The collar can be made from ceramic or metal locally but insulator mounting stresses and clearances are critical.
route_batch_01,ebf3_gun_secondary_electron_ring_collector,ebf3_gun_secondary_electron_pickup,existing_route_as_leaf,0.1,steel_plate_or_sheet,local_derived,lunar_candidate_flagged,machining_basic_v0,electrical_assembly_basic_v0,labor_bot_general_v0;multi_axis_cnc_machining_center;assembly_tools_basic,none,Collector bias compatibility; low outgassing; beam interception geometry; thermal load,sensitivity_flag,medium,electron_beam;conductive_collector,The ring is simple conductive metal but its placement and biasing affect beam diagnostics.
route_batch_01,ebf3_gun_trajectory_corrector_mount,ebf3_gun_trajectory_corrector,existing_route_as_leaf,0.04,steel_stock,local_derived,lunar_candidate_flagged,machining_basic_v0,assembly_basic_v0,labor_bot_general_v0;multi_axis_cnc_machining_center;assembly_tools_basic,none,Corrector alignment; stiffness; magnetic cleanliness; vacuum surface finish,sensitivity_flag,medium,electron_beam;alignment,The mount is tiny but sets trajectory-corrector alignment.
route_batch_01,ebf3_hv_transformer_insulating_fluid,ebf3_high_voltage_tank,existing_route_as_leaf,8,silicone_rubber,import_or_recycle,earth_import,import_receiving_basic_v0,none,labor_bot_general_v0,polymer and silicone chemistry depends on scarce volatiles and HV oil dielectric quality is not locally qualified,Dielectric breakdown voltage; dissipation factor; thermal conductivity; vacuum compatibility; aging in radiation,import_nominal,high,HV_dielectric;polymer;earth_import,Transformer insulating fluid should be direct Earth import for first simulation.
route_batch_01,ebf3_hv_cable_outer_jacket,ebf3_hv_cable_to_gun,existing_route_as_leaf,0.16,silicone_rubber,import_or_recycle,earth_import,import_receiving_basic_v0,none,labor_bot_general_v0,polymer HV cable jacket route lacks local volatile closure and vacuum rated insulation qualification,HV insulation margin; bend radius; vacuum outgassing; oil and radiation compatibility,import_nominal,high,HV_cable;polymer;earth_import,The cable jacket is small but mission-critical polymer HV insulation.
route_batch_01,ebf3_hv_voltage_divider_insulating_support,ebf3_hv_output_voltage_divider_sensing,existing_route_as_leaf,0.1,alumina_ceramic_v0,local_derived,lunar_candidate_flagged,ceramic_base_fabrication_v0,electrical_assembly_basic_v0,labor_bot_general_v0;assembly_tools_basic,none,Voltage divider creepage; dielectric strength; resistor spacing stability; oil or vacuum compatibility,sensitivity_flag,medium,HV_dielectric;electronics,Alumina support is plausible but HV divider accuracy and leakage need a flagged route.
route_batch_01,ebf3_hv_drain_valve,ebf3_hv_tank_fill_drain_ports,existing_route_as_leaf,0.2,steel_stock,local_derived,defer_import_fallback,pressure_control_valve_assembly_v0,machining_basic_v0;assembly_basic_v0,labor_bot_general_v0;multi_axis_cnc_machining_center;assembly_tools_basic,Valve body may be Ready-machinable but compatible seals and leak-tested oil service are not closed,Oil compatibility; leak tightness; relief isolation; dielectric contamination control,import_until_gap_resolved,medium,HV_oil;seal_gap,Use import fallback because a drain valve includes sealing details beyond a simple machined body.
route_batch_01,ebf3_hv_pressure_relief_valve_body,ebf3_hv_tank_pressure_relief,existing_route_as_leaf,0.22,steel_stock,local_derived,lunar_candidate_flagged,pressure_control_valve_assembly_v0,machining_basic_v0,labor_bot_general_v0;multi_axis_cnc_machining_center,none,Relief setpoint interface; leak tightness; oil compatibility; no dielectric contamination,sensitivity_flag,medium,HV_oil;pressure_relief,The pressure relief body can reuse valve body fabrication but pressure and seal qualification are flagged.
route_batch_01,ebf3_intermediate_wire_guide_body,ebf3_intermediate_wire_guide,existing_route_as_leaf,0.16,steel_stock,local_derived,lunar_candidate_flagged,machining_basic_v0,inspection_basic_v0,labor_bot_general_v0;multi_axis_cnc_machining_center,none,Wire bore finish; wear resistance; alignment to feed path; vacuum debris control,sensitivity_flag,medium,motion_wear;wire_feed,The guide body is machinable but wire wear and feed alignment matter.
route_batch_01,ebf3_matching_network_busbar_set,ebf3_inverter_matching_network,existing_route_as_leaf,0.6,aluminum_alloy_ingot,local_derived,lunar_candidate_flagged,machining_basic_v0,electrical_assembly_basic_v0,labor_bot_general_v0;multi_axis_cnc_machining_center;assembly_tools_basic,none,Current capacity; inductance layout; thermal rise; HV clearance; bolted joint resistance,sensitivity_flag,medium,HV;power_electronics;thermal,Aluminum busbars are locally plausible but matching-network electrical and thermal limits need flags.
route_batch_01,ebf3_linear_guide_carriage_block_set,ebf3_linear_guide_carriages,existing_route_as_leaf,1.1,steel_stock,local_derived,route_gap,machining_basic_v0,surface_finishing_am_parts_v0;inspection_basic_v0,labor_bot_general_v0;multi_axis_cnc_machining_center;precision_grinding_system_v0,Ready CNC exists but rail-carriage race grinding and preload process is not modeled as a complete Ready route,Race geometry; preload; surface finish; hardness; straightness; vacuum lubricant compatibility,import_until_gap_resolved,low,motion_precision;route_gap,Carriage blocks are precision motion components and should import until guideway finishing route is explicit.
route_batch_01,ebf3_linear_guide_rail_end_stop_set,ebf3_linear_guide_rails,existing_route_as_leaf,0.3,steel_stock,local_derived,lunar_candidate_flagged,machining_basic_v0,assembly_basic_v0,labor_bot_general_v0;multi_axis_cnc_machining_center;assembly_tools_basic,none,Stop load; rail mounting fit; no interference with carriage travel,sensitivity_flag,medium,motion_interface,End stops are simple local metal parts but tied to precision guide travel.
route_batch_01,ebf3_matching_network_inductor_bobbin_or_insulation_set,ebf3_matching_network_inductor_set,implemented_split_child,0.18,alumina_ceramic_v0,local_derived,lunar_candidate_flagged,ceramic_base_fabrication_v0,coil_insulation_production_v0,labor_bot_general_v0;chemical_reactor_basic,none,RF dielectric loss; voltage standoff; thermal class; winding support geometry; vacuum outgassing,sensitivity_flag,medium,HV_dielectric;coil;thermal,Local ceramic insulation is plausible but RF and HV inductor insulation is a performance gate.
route_batch_01,ebf3_matching_network_inductor_winding_set,ebf3_matching_network_inductor_set,implemented_split_child,0.45,copper_wire_magnet,scarce_trace,earth_import,import_receiving_basic_v0,wire_copper_magnet_production_v0,labor_bot_general_v0,coil winding process for controlled geometry would need non-Ready coil_winding_machine and copper is scarce trace,RF current rating; skin effect heating; inductance tolerance; insulation class; mechanical restraint,import_nominal,medium,copper;coil;earth_import,The winding is a copper RF coil and should be imported in first simulation despite basic wire processes.
route_batch_01,ebf3_motor_mount_bracket_fastener_interface_set,ebf3_motor_mount_brackets,existing_route_as_leaf,0.15,steel_stock,local_derived,lunar_candidate_flagged,fastener_kit_small_fabrication_v0,machining_basic_v0;assembly_basic_v0,labor_bot_general_v0;multi_axis_cnc_machining_center;assembly_tools_basic,none,Motor alignment; fastener preload; vibration retention; vacuum-compatible surfaces,sensitivity_flag,medium,motion_alignment,The fastener interface is locally fabricable but motor alignment sensitivity remains.
route_batch_01,ebf3_moveable_build_platform_plate,ebf3_moveable_build_platform,existing_route_as_leaf,5.6,steel_plate_or_sheet,local_derived,lunar_candidate_flagged,machining_basic_v0,sheet_making_from_ingot_to_metal_sheet_v0;inspection_basic_v0,labor_bot_general_v0;multi_axis_cnc_machining_center,none,Build surface flatness; thermal mass; distortion under EBF heat; datum mounting,sensitivity_flag,medium,thermal;motion_precision;build_surface,Ready machining can provide a plate but EBF3 build-surface thermal and flatness requirements are high.
route_batch_01,ebf3_positioning_base_frame_crossmember_set,ebf3_positioning_base_frame,existing_route_as_leaf,2.2,steel_stock,local_derived,lunar_candidate,metal_fabrication_basic_v0,machining_basic_v0;assembly_basic_v0,labor_bot_general_v0;assembly_tools_basic;multi_axis_cnc_machining_center,none,Frame stiffness; mounting hole pattern; assembly squareness,local_nominal,medium,structural_frame,Crossmembers are ordinary structural metal members within Ready fabrication.
route_batch_01,ebf3_positioning_bellows_folded_cover,ebf3_positioning_bellows_cover,existing_route_as_leaf,0.55,steel_plate_or_sheet,local_derived,route_gap,metal_spinning_process_v0,sheet_metal_cutting_v0,labor_bot_general_v0;spinning_machine_v0;assembly_tools_basic,Ready forming exists only for generic spinning or sheet work; folded vacuum bellows fatigue and leak-tight fold route is absent,Bellows flex life; particle shedding; vacuum compatibility; fold thickness uniformity; travel clearance,import_until_gap_resolved,low,vacuum_motion;route_gap,A folded bellows cover is not ordinary sheet metal because flex life and vacuum debris risk dominate.
route_batch_01,ebf3_positioning_feedthrough_motor_power_pin_set,ebf3_positioning_electrical_feedthrough,existing_route_as_leaf,0.18,alumina_ceramic_v0,local_derived,defer_import_fallback,electrical_feedthrough_vacuum_fabrication_v0,electrical_assembly_basic_v0,labor_bot_general_v0;assembly_tools_basic,Feedthrough fabrication is Ready only as a placeholder and does not close hermetic metal-ceramic sealing or power-pin rating,Current rating; hermetic seal; dielectric spacing; vacuum leak rate; thermal cycling,import_until_gap_resolved,low,HV;vacuum_feedthrough;motion_power,Motor-power feedthrough pins should import until hermetic and current-rated local route is demonstrated.
route_batch_01,ebf3_power_electronics_conductive_cooling_line_or_strap_set,ebf3_power_electronics_cooling_duct_or_line_set,implemented_split_child,0.3,aluminum_alloy_ingot,local_derived,lunar_candidate_flagged,heat_sink_extrusion_v0,machining_basic_v0;assembly_basic_v0,labor_bot_general_v0;multi_axis_cnc_machining_center;assembly_tools_basic,none,Thermal conductance; contact pressure; electrical isolation if needed; vacuum conduction path,sensitivity_flag,medium,thermal;power_electronics;architecture_assumption:lunar_vacuum_conduction_cold_plate_baseline,Architecture assumes lunar vacuum conduction cold-plate baseline so local aluminum strap is plausible but thermal closure is flagged.
route_batch_01,ebf3_power_electronics_heat_sink_set,ebf3_power_electronics_thermal_management,existing_route_as_leaf,3,aluminum_alloy_ingot,local_derived,lunar_candidate_flagged,heat_sink_extrusion_v0,machining_basic_v0;assembly_basic_v0,labor_bot_general_v0;multi_axis_cnc_machining_center;assembly_tools_basic,none,Thermal resistance; fin geometry; mounting flatness; power semiconductor temperature rise,sensitivity_flag,medium,thermal;power_electronics,Heat-sink extrusion is Ready but actual electronics thermal load needs flagged simulation.
route_batch_01,ebf3_pressure_adjustment_knob_body,ebf3_pressure_adjustment_knob,existing_route_as_leaf,0.13,steel_stock,local_derived,lunar_candidate,machining_basic_v0,assembly_basic_v0,labor_bot_general_v0;multi_axis_cnc_machining_center;assembly_tools_basic,none,Grip geometry; thread fit; no polymer outgassing if steel substituted,local_nominal,high,material_substitution:steel_for_polymer,Selected steel instead of polymer to avoid volatile-dependent local plastic for a simple knob.
route_batch_01,ebf3_primary_transformer_mount,ebf3_primary_isolation_transformer,existing_route_as_leaf,0.6,steel_stock,local_derived,lunar_candidate_flagged,machining_basic_v0,assembly_basic_v0,labor_bot_general_v0;multi_axis_cnc_machining_center;assembly_tools_basic,none,Transformer clearance; vibration support; insulation standoff interface; thermal expansion,sensitivity_flag,medium,electrical;mounting,The mount is local metalwork but transformer electrical clearance must be checked.
route_batch_01,ebf3_ripple_inductor_mount,ebf3_ripple_damping_inductor,existing_route_as_leaf,0.08,steel_stock,local_derived,lunar_candidate_flagged,machining_basic_v0,assembly_basic_v0,labor_bot_general_v0;multi_axis_cnc_machining_center;assembly_tools_basic,none,Inductor clearance; magnetic disturbance; vibration restraint; insulation interface,sensitivity_flag,medium,electrical;magnetic_mount,The mount is simple but close to a magnetic power component.
route_batch_01,ebf3_rotary_axis_bearing_retainer,ebf3_rotary_axis_bearing,existing_route_as_leaf,0.4,steel_stock,local_derived,lunar_candidate_flagged,machining_basic_v0,assembly_process_bearing_v0,labor_bot_general_v0;multi_axis_cnc_machining_center;assembly_tools_basic,none,Bearing retention tolerance; preload; runout; vacuum lubricant compatibility,sensitivity_flag,medium,motion_precision;bearing,The retainer is machinable locally but bearing preload and runout make it flagged.
route_batch_01,ebf3_rotary_axis_table_plate,ebf3_rotary_axis_table,existing_route_as_leaf,3,steel_plate_or_sheet,local_derived,lunar_candidate_flagged,machining_basic_v0,inspection_basic_v0,labor_bot_general_v0;multi_axis_cnc_machining_center,none,Rotary table flatness; balance; bolt pattern; thermal distortion; runout,sensitivity_flag,medium,motion_precision;thermal,Local machining is plausible but rotary build-table accuracy and heat exposure are critical.
route_batch_01,ebf3_hv_transformer_magnetic_core_set,ebf3_sectioned_hv_step_up_transformer,implemented_split_child,3.0,electrical_steel_sheet,local_derived,lunar_candidate_flagged,electrical_steel_production_v0,assembly_basic_v0,labor_bot_general_v0;induction_forge_v0;rolling_mill_v0;assembly_tools_basic,none,Core loss; permeability; lamination thickness; insulation between laminations; saturation at HV transformer flux,sensitivity_flag,medium,magnetic;HV_transformer,Ready electrical-steel production exists but transformer core performance must be sensitivity flagged.
route_batch_01,ebf3_hv_transformer_section_support_structure,ebf3_sectioned_hv_step_up_transformer,implemented_split_child,1.0,alumina_ceramic_v0,local_derived,lunar_candidate_flagged,ceramic_base_fabrication_v0,coil_insulation_production_v0;assembly_basic_v0,labor_bot_general_v0;chemical_reactor_basic;assembly_tools_basic,none,Oil-immersed dielectric rating; creepage distance; section spacing; thermal aging,sensitivity_flag,medium,HV_dielectric;transformer,Local alumina or insulation support is possible but oil-immersed HV section spacing is a performance gate.
route_batch_01,ebf3_spool_brake_adjuster_knob,ebf3_spool_brake_adjuster,existing_route_as_leaf,0.07,steel_stock,local_derived,lunar_candidate,machining_basic_v0,assembly_basic_v0,labor_bot_general_v0;multi_axis_cnc_machining_center;assembly_tools_basic,none,Thread fit; manual adjustment torque; no vacuum-sensitive polymer,local_nominal,high,ordinary_metalwork,This is a small knob and steel substitution is adequate for simulation.
route_batch_01,ebf3_tank_side_bushing_field_grading_shield,ebf3_tank_side_hv_output_bushing,existing_route_as_leaf,0.12,aluminum_alloy_ingot,local_derived,lunar_candidate_flagged,machining_basic_v0,electrical_assembly_basic_v0,labor_bot_general_v0;multi_axis_cnc_machining_center;assembly_tools_basic,none,Field grading geometry; corona suppression; surface finish; HV oil or vacuum compatibility,sensitivity_flag,medium,HV_field_grading,The shield is manufacturable metal but field grading performance is the central risk.
route_batch_01,ebf3_thermal_isolation_standoff_body_set,ebf3_thermal_isolation_standoffs,existing_route_as_leaf,0.3,alumina_ceramic_v0,local_derived,lunar_candidate_flagged,ceramic_base_fabrication_v0,assembly_basic_v0,labor_bot_general_v0;assembly_tools_basic,none,Thermal conductivity limit; compressive strength; electrical isolation if present; thermal shock,sensitivity_flag,medium,thermal;ceramic,Alumina standoffs are plausible local ceramic parts but thermal isolation performance needs a flag.
route_batch_01,ebf3_transformer_spacer_post_set,ebf3_transformer_insulation_spacers,existing_route_as_leaf,0.4,alumina_ceramic_v0,local_derived,lunar_candidate_flagged,ceramic_base_fabrication_v0,coil_insulation_production_v0;assembly_basic_v0,labor_bot_general_v0;chemical_reactor_basic;assembly_tools_basic,none,HV creepage; oil compatibility; compressive strength; dimensional stability,sensitivity_flag,medium,HV_dielectric;transformer,Spacer posts are ceramic-feasible but transformer dielectric margins must be flagged.
route_batch_01,ebf3_positioning_signal_cable_insulation_set,ebf3_vacuum_compatible_signal_cabling,existing_route_as_leaf,0.2,silicone_rubber,import_or_recycle,earth_import,import_receiving_basic_v0,none,labor_bot_general_v0,vacuum compatible flexible cable insulation depends on polymer volatile chemistry and local cable qualification is absent,Signal insulation resistance; vacuum outgassing; flexibility; radiation aging; conductor insulation adhesion,import_nominal,high,polymer;vacuum_cable;earth_import,Signal cable insulation should be imported rather than hidden inside local cabling.
route_batch_01,ebf3_wire_feed_control_shield,ebf3_wire_feed_control_module,existing_route_as_leaf,0.1,steel_plate_or_sheet,local_derived,lunar_candidate_flagged,sheet_metal_cutting_v0,electrical_assembly_basic_v0,labor_bot_general_v0;assembly_tools_basic,none,EMI shielding; grounding contact; clearance from control electronics,sensitivity_flag,medium,electronics;shielding,The shield is sheet metal but control electronics noise performance should remain marked.
