batch_id,item_id,parent_ids,source_queue_type,mass_nominal_kg,route_material_basis,availability_class,route_decision,primary_process_id,secondary_process_ids,ready_machine_ids,blocked_machine_or_process_reason,critical_performance_requirements,simulation_import_mass_policy,confidence,flags,reasoning_brief
route_batch_04,ebf3_heater_supply_heat_sink,ebf3_cathode_heater_supply,existing_route_as_leaf,1.2,aluminum_heat_sink,local_derived,lunar_candidate_flagged,heat_sink_extrusion_v0,machining_basic_v0,labor_bot_general_v0;multi_axis_cnc_machining_center,none,thermal resistance; mounting flatness; electrical isolation if required; acceptable temperature rise,sensitivity_flag,medium,performance_flag:thermal;candidate_fit:likely_reuse,Aluminum heat sink material is lunar-derived in principle and Ready machining exists but heat-load adequacy needs a sensitivity flag.
route_batch_04,ebf3_drive_roll_carrier_body,ebf3_drive_roll_carrier,existing_route_as_leaf,0.11,steel_stock,local_derived,lunar_candidate,machining_basic_v0,assembly_basic_v0,multi_axis_cnc_machining_center;labor_bot_general_v0;assembly_tools_basic,none,roll alignment; modest stiffness; fastener fit,local_nominal,high,candidate_fit:none,Small drive-roll carrier body is a routine local steel machining candidate.
route_batch_04,ebf3_ebf_wire_guide_tip_wear_orifice,ebf3_ebf_wire_guide_tip,existing_route_as_leaf,0.05,alumina_ceramic_v0,local_derived,route_gap,ceramic_forming_basic_v0,ceramic_sintering_high_temp_v0,labor_bot_general_v0,ceramic_forming_basic_v0 needs hydraulic_press and pressing_mold_set not Ready; ceramic_sintering_high_temp_v0 needs kiln_ceramic not Ready,wear orifice diameter; dielectric strength; thermal shock resistance; wire sliding wear,sensitivity_flag,medium,performance_flag:precision_wear;candidate_fit:none,Alumina is a good lunar-derived material but the Ready machine audit does not support shaped and sintered precision ceramic parts yet.
route_batch_04,ebf3_emi_filter_choke_mounting_base_set,ebf3_emi_filter_choke_set,implemented_split_child,0.07,aluminum_or_steel_mount,local_derived,lunar_candidate_flagged,machining_basic_v0,assembly_basic_v0,multi_axis_cnc_machining_center;labor_bot_general_v0;assembly_tools_basic,none,creepage clearance if conductive; mechanical retention; magnetic field interaction kept low,sensitivity_flag,medium,performance_flag:magnetic;performance_flag:electronics;implemented_split_child,The base itself is locally machinable but EMI choke proximity means material and spacing assumptions should be flagged.
route_batch_04,ebf3_feed_liner_tube,ebf3_feed_liner,existing_route_as_leaf,0.28,steel_tube_stock,local_derived,lunar_candidate_flagged,tube_bending_and_cutting_v0,machining_finish_basic_v0;inspection_basic_v0;cleaning_basic_v0,labor_bot_general_v0;tube_bender;metal_shear_or_saw;multi_axis_cnc_machining_center;cutting_tools_general;cleaning_station_basic_v0,,wire feed friction; wear; bore finish; burr control; vacuum outgassing; thermal stability; cleanliness,sensitivity_flag,medium,wire_feed;wear;vacuum_cleanliness,"Source-first decomposition selected a replaceable metallic guide tube; tube stock, CNC bore/end finishing, inspection, and cleaning are local-plausible, while wire-feed wear and vacuum cleanliness remain sensitivity flags."
route_batch_04,ebf3_gun_screen_electrode,ebf3_fixed_electron_beam_gun,existing_route_as_leaf,0.08,molybdenum_or_tungsten,scarce_trace,earth_import,tungsten_sintering_high_temp_v0,tungsten_extraction_meteorite_v0,labor_bot_general_v0,Refractory-metal routes depend on trace or meteoritic feedstock and tungsten_sintering_high_temp_v0 needs sintering_furnace_v0 and inert_atmosphere_system not Ready,electron optics geometry; high temperature stability; low sputter and contamination; precise aperture,import_nominal,high,performance_flag:refractory_metal;performance_flag:electron_beam;candidate_fit:none,Molybdenum or tungsten electrode mass is small but high performance and trace-material closure make Earth import the conservative first route.
route_batch_04,ebf3_floating_side_screw_bearing_retainer_set,ebf3_floating_side_screw_bearing_blocks,existing_route_as_leaf,0.15,steel_retainer,local_derived,lunar_candidate_flagged,machining_basic_v0,assembly_basic_v0,multi_axis_cnc_machining_center;labor_bot_general_v0;assembly_tools_basic,none,bearing retention tolerance; runout contribution; preload stability; vacuum compatible fasteners,sensitivity_flag,medium,performance_flag:precision_motion;candidate_fit:accuracy_risk,Retainer hardware can be local machined steel but it interfaces with a precision bearing system so it should not be treated as ordinary structure.
route_batch_04,ebf3_gun_beam_boundary_collector_electrode,ebf3_gun_beam_boundary_pickup,existing_route_as_leaf,0.12,molybdenum_or_tungsten,scarce_trace,earth_import,tungsten_sintering_high_temp_v0,tungsten_extraction_meteorite_v0,labor_bot_general_v0,Refractory-metal supply is scarce and candidate KB route uses non-Ready sintering and inert atmosphere machines,electron beam interception heat load; dimensional stability; low secondary emission uncertainty; vacuum cleanliness,import_nominal,high,performance_flag:refractory_metal;performance_flag:electron_beam;candidate_fit:none,Collector electrode should be imported until a qualified refractory-metal route exists.
route_batch_04,ebf3_gun_cathode_radiation_shield_clip_set,ebf3_gun_cathode_radiation_shield,existing_route_as_leaf,0.01,steel_or_refractory_foil,local_derived,lunar_candidate_flagged,machining_basic_v0,assembly_basic_v0,multi_axis_cnc_machining_center;labor_bot_general_v0;assembly_tools_basic,If refractory foil is required then no Ready local refractory sheet route is available,radiation shield retention; cathode temperature exposure; HV clearance; low outgassing,sensitivity_flag,medium,performance_flag:thermal;performance_flag:HV;candidate_fit:none,If simple steel clips survive the thermal environment they are local; if true refractory foil clips are required this becomes an import fallback.
route_batch_04,ebf3_gun_column_gun_side_mating_flange,ebf3_gun_column,existing_route_as_leaf,0.55,steel_vacuum_flange,local_derived,lunar_candidate_flagged,machining_basic_v0,component_to_seal_from_raw_material_v0,multi_axis_cnc_machining_center;labor_bot_general_v0,none,electron gun coaxiality; vacuum seal face; HV clearance; thermal distortion,sensitivity_flag,medium,performance_flag:electron_beam;performance_flag:vacuum;candidate_fit:none,Small flange is locally machinable but it is part of the electron-gun alignment and vacuum boundary.
route_batch_04,ebf3_gun_dynamic_lens_pole_pieces,ebf3_gun_dynamic_magnetic_lens,existing_route_as_leaf,0.3,soft_iron_or_low_carbon_steel,local_derived,lunar_candidate_flagged,machining_basic_v0,annealing_v0,multi_axis_cnc_machining_center;labor_bot_general_v0;annealing_oven_small,annealing_v0 references cooling_chamber_controlled which is not Ready; use as performance flag rather than clean local closure,magnetic permeability; saturation; pole face geometry; low remanence after anneal; electron beam alignment,sensitivity_flag,medium,performance_flag:magnetic;performance_flag:electron_beam;candidate_fit:accuracy_risk,Iron based pole pieces can be local but magnetic grade and annealed pole geometry are performance-sensitive.
route_batch_04,ebf3_gun_hv_input_central_conductor,ebf3_gun_hv_input,existing_route_as_leaf,0.18,aluminum_conductor,local_derived,lunar_candidate_flagged,machining_basic_v0,assembly_basic_v0,multi_axis_cnc_machining_center;labor_bot_general_v0;assembly_tools_basic,none,HV creepage and clearance; smooth radius to avoid corona; contact resistance; vacuum cleanliness,sensitivity_flag,medium,performance_flag:HV;performance_flag:electron_beam;candidate_fit:accuracy_risk,Aluminum conductor can be machined locally but HV geometry and surface finish need flags.
route_batch_04,ebf3_gun_hv_insulator_metallized_end_interface_set,ebf3_gun_hv_insulator,existing_route_as_leaf,0.08,metallized_alumina_ceramic,local_derived,defer_import_fallback,ceramic_forming_basic_v0,brazing_process_v0;ceramic_sintering_high_temp_v0,labor_bot_general_v0;brazing_furnace_v0,ceramic forming and sintering need hydraulic_press pressing_mold_set and kiln_ceramic not Ready; metallization process is not explicitly modeled,dielectric withstand; vacuum brazed or metallized bond integrity; partial discharge margin; thermal expansion match,import_until_gap_resolved,low,performance_flag:HV;performance_flag:vacuum;candidate_fit:none,Alumina is locally plausible but a metallized HV vacuum interface is too specialized for first local closure.
route_batch_04,ebf3_gun_main_lens_yoke,ebf3_gun_main_magnetic_lens,existing_route_as_leaf,0.6,soft_iron_or_low_carbon_steel,local_derived,lunar_candidate_flagged,machining_basic_v0,annealing_v0,multi_axis_cnc_machining_center;labor_bot_general_v0;annealing_oven_small,annealing_v0 references cooling_chamber_controlled which is not Ready; use as performance flag rather than clean local closure,magnetic flux capacity; low remanence; lens alignment; thermal stability near gun,sensitivity_flag,medium,performance_flag:magnetic;performance_flag:electron_beam;candidate_fit:accuracy_risk,Soft iron yoke is a plausible local route but magnetic properties and beam optics make it flagged.
route_batch_04,ebf3_gun_trajectory_corrector_insulator_set,ebf3_gun_trajectory_corrector,existing_route_as_leaf,0.08,alumina_ceramic_v0,local_derived,defer_import_fallback,ceramic_forming_basic_v0,ceramic_sintering_high_temp_v0,labor_bot_general_v0,ceramic_forming_basic_v0 needs hydraulic_press and pressing_mold_set not Ready; ceramic_sintering_high_temp_v0 needs kiln_ceramic not Ready,dielectric withstand; tracking resistance; thermal shock; electrode spacing stability,import_until_gap_resolved,medium,performance_flag:HV;performance_flag:electron_beam;candidate_fit:none,Local alumina material is plausible but shaped HV ceramic manufacturing lacks Ready machines.
route_batch_04,ebf3_gun_deflection_y_coil_pair,ebf3_gun_two_axis_deflection_coils,existing_route_as_leaf,0.3,aluminum_wire_plus_insulation,local_derived,defer_import_fallback,coil_winding_basic_v0,coil_insulation_production_v0,labor_bot_general_v0;chemical_reactor_basic,coil_winding_basic_v0 needs coil_winding_machine which audit marks duplicate_candidate and not Ready; insulation chemistry and coil QA are unresolved,ampere-turns; winding geometry; insulation class; vacuum outgassing; magnetic field linearity,import_until_gap_resolved,medium,performance_flag:coil;performance_flag:magnetic;performance_flag:electron_beam;candidate_fit:none,Aluminum-wire coil is a possible lunar direction but coil winding and insulation are not Ready enough for local simulation closure.
route_batch_04,ebf3_hv_cable_dielectric_insulation,ebf3_hv_cable_to_gun,existing_route_as_leaf,0.36,polymer_hv_dielectric,import_or_recycle,earth_import,power_cable_assembly_v0,coil_insulation_production_v0,labor_bot_general_v0;chemical_reactor_basic,HV polymer dielectric depends on scarce C/H chemistry and cable assembly needs crimping_tool_set and wire_stripper_set not Ready,dielectric strength; partial discharge margin; bend radius; vacuum outgassing; radiation aging,import_nominal,high,performance_flag:HV;performance_flag:polymer_dielectric;candidate_fit:accuracy_risk,HV cable insulation is a qualified polymer dielectric item and should be imported in the first model.
route_batch_04,ebf3_hv_return_current_monitor_insulating_mount,ebf3_hv_output_return_current_monitor,existing_route_as_leaf,0.12,alumina_ceramic_v0,local_derived,defer_import_fallback,ceramic_forming_basic_v0,ceramic_sintering_high_temp_v0,labor_bot_general_v0,ceramic_forming_basic_v0 and ceramic_sintering_high_temp_v0 require non-Ready hydraulic_press pressing_mold_set and kiln_ceramic,dielectric withstand; creepage distance; monitor alignment; low leakage current,import_until_gap_resolved,medium,performance_flag:HV;performance_flag:interface_tolerance;candidate_fit:none,The function is insulating rather than structural steel; local alumina route needs non-Ready ceramic manufacturing.
route_batch_04,ebf3_hv_tank_shell,ebf3_hv_tank_enclosure,existing_route_as_leaf,8,steel_sheet_or_shell,local_derived,lunar_candidate_flagged,machining_basic_v0,metal_fabrication_basic_v0,multi_axis_cnc_machining_center;labor_bot_general_v0;assembly_tools_basic,none,oil or vacuum containment; HV clearance; leak tight seams; structural stiffness; thermal expansion,sensitivity_flag,medium,performance_flag:HV;performance_flag:vacuum;candidate_fit:none,Steel shell fabrication is broadly local but tank sealing and HV service conditions require a flagged route.
route_batch_04,ebf3_hv_tank_ground_lug,ebf3_hv_tank_grounding_terminal,existing_route_as_leaf,0.12,aluminum_or_steel_lug,local_derived,lunar_candidate_flagged,machining_basic_v0,assembly_basic_v0,multi_axis_cnc_machining_center;labor_bot_general_v0;assembly_tools_basic,none,low resistance bond; fault-current capacity; corrosion and loosening control; HV grounding geometry,sensitivity_flag,medium,performance_flag:HV;performance_flag:circuit;candidate_fit:none,Ground lug is simple local metal hardware but current rating and bond integrity should be flagged.
route_batch_04,ebf3_hv_pressure_relief_seal,ebf3_hv_tank_pressure_relief,existing_route_as_leaf,0.08,silicone_rubber,import_or_recycle,earth_import,silicone_rubber_vulcanization_v0,gasket_sheet_cut_to_part_v0,labor_bot_general_v0,Silicone or elastomer route depends on scarce volatile chemistry and non-Ready forming or cutting equipment; qualified pressure relief seal is not locally closed,HV oil compatibility; pressure relief leak rate; compression set; outgassing; thermal aging,import_nominal,high,performance_flag:HV;performance_flag:vacuum_seal;candidate_fit:accuracy_risk,This is a seal-critical polymer item and should be imported rather than proxied as local rubber.
route_batch_04,ebf3_input_rectifier_heat_sink,ebf3_input_rectifier,existing_route_as_leaf,0.8,aluminum_heat_sink,local_derived,lunar_candidate_flagged,heat_sink_extrusion_v0,machining_basic_v0,labor_bot_general_v0;multi_axis_cnc_machining_center,none,rectifier heat load; mounting flatness; electrical isolation; thermal cycling,sensitivity_flag,medium,performance_flag:thermal;performance_flag:electronics;candidate_fit:accuracy_risk,Local aluminum heat sink route is plausible but circuit thermal rating must be checked.
route_batch_04,ebf3_hv_lead_support_standoff_set,ebf3_internal_hv_leads_terminals,existing_route_as_leaf,0.2,alumina_ceramic_v0,local_derived,defer_import_fallback,ceramic_forming_basic_v0,ceramic_sintering_high_temp_v0,labor_bot_general_v0,Ceramic forming and sintering rely on hydraulic_press pressing_mold_set and kiln_ceramic not Ready,dielectric withstand; creepage; mechanical support under launch or handling; vacuum cleanliness,import_until_gap_resolved,medium,performance_flag:HV;candidate_fit:accuracy_risk,Alumina standoffs are a good target for local production but current Ready machine set does not close the ceramic route.
route_batch_04,ebf3_linear_encoder_scale_strip_set,ebf3_linear_encoder_scales,existing_route_as_leaf,0.75,precision_glass_scale,local_derived,earth_import,glass_melting_and_forming_v0,none,labor_bot_general_v0;casting_mold_set,glass_melting_and_forming_v0 needs glass_furnace_v0 and optical_pyrometer_temperature_sensor_v0 not Ready; no Ready grating or precision encoder-scale process exists,scale pitch accuracy; thermal expansion calibration; optical surface quality; read-head compatibility,import_nominal,high,performance_flag:precision_motion;performance_flag:optical_scale;candidate_fit:accuracy_risk,Glass as a material is lunar-derived but a linear encoder scale is precision metrology hardware and should be imported.
route_batch_04,ebf3_linear_guide_rail_body_set,ebf3_linear_guide_rails,existing_route_as_leaf,2.4,hardened_steel_rail,local_derived,defer_import_fallback,steel_shaft_machining_v1,precision_grinding_basic_v0,labor_bot_general_v0;multi_axis_cnc_machining_center,Precision rail route needs grinding and hardness control; precision_grinding_basic_v0 uses surface_grinder and grinding_wheels not Ready,straightness; raceway hardness; preload compatibility; surface finish; vacuum compatible lubrication,import_until_gap_resolved,medium,performance_flag:precision_motion;candidate_fit:accuracy_risk,Steel is local but precision linear rail quality is not supported by the Ready process route.
route_batch_04,ebf3_disconnect_switch_actuator,ebf3_main_disconnect_switch,existing_route_as_leaf,0.4,silicone_rubber_or_engineering_polymer,import_or_recycle,earth_import,silicone_rubber_vulcanization_v0,assembly_basic_v0,labor_bot_general_v0;assembly_tools_basic,Polymer feedstock depends on scarce volatile chemistry and switch dielectric or arc-safe actuator requirements are not locally closed,electrical isolation; arc tracking resistance; mechanical life; operator force; outgassing if inside vacuum,import_nominal,medium,performance_flag:electronics;performance_flag:polymer;candidate_fit:none,Polymer switch actuator should be modeled as import unless redesigned as a local ceramic or metal insulated mechanism.
route_batch_04,ebf3_matching_network_inductor_terminal_set,ebf3_matching_network_inductor_set,implemented_split_child,0.08,aluminum_terminal,local_derived,lunar_candidate_flagged,machining_basic_v0,assembly_basic_v0,multi_axis_cnc_machining_center;labor_bot_general_v0;assembly_tools_basic,none,RF or high-current contact resistance; thermal rise; clearance; magnetic field heating,sensitivity_flag,medium,performance_flag:HV;performance_flag:coil;implemented_split_child,Aluminum terminal is locally machinable but matching network electrical and thermal ratings require a flagged route.
route_batch_04,ebf3_motor_coupling_hub_set,ebf3_motor_couplings,existing_route_as_leaf,0.28,steel_hub,local_derived,lunar_candidate_flagged,machining_basic_v0,assembly_basic_v0,multi_axis_cnc_machining_center;labor_bot_general_v0;assembly_tools_basic,none,concentricity; torque capacity; clamp screw fit; balance; vacuum compatible interface,sensitivity_flag,medium,performance_flag:precision_motion;candidate_fit:accuracy_risk,Hub can be local machined steel but coupling alignment and motion accuracy should be flagged.
route_batch_04,ebf3_moveable_build_platform_clamp_slot_set,ebf3_moveable_build_platform,existing_route_as_leaf,0.7,steel_plate_or_sheet,local_derived,lunar_candidate_flagged,machining_basic_v0,assembly_basic_v0,multi_axis_cnc_machining_center;labor_bot_general_v0;assembly_tools_basic,none,slot position tolerance; clamp repeatability; stiffness; thermal distortion near build area,sensitivity_flag,medium,performance_flag:interface_tolerance;candidate_fit:none,Local machining is plausible but build-platform fixturing repeatability is performance-sensitive.
route_batch_04,ebf3_multi_channel_heat_sink,ebf3_multi_channel_driver_module,existing_route_as_leaf,1.2,aluminum_heat_sink,local_derived,lunar_candidate_flagged,heat_sink_extrusion_v0,machining_basic_v0,labor_bot_general_v0;multi_axis_cnc_machining_center,none,channel thermal load; mounting flatness; dielectric spacing; temperature rise under driver duty cycle,sensitivity_flag,medium,performance_flag:thermal;performance_flag:electronics;candidate_fit:likely_reuse,Local aluminum heat sink is reasonable but electronics thermal margin should be simulated as flagged.
route_batch_04,ebf3_positioning_bellows_end_retainer_set,ebf3_positioning_bellows_cover,existing_route_as_leaf,0.18,steel_retainer,local_derived,lunar_candidate,machining_basic_v0,assembly_basic_v0,multi_axis_cnc_machining_center;labor_bot_general_v0;assembly_tools_basic,none,retainer fit; abrasion avoidance; fastener retention,local_nominal,high,candidate_fit:none,End retainer is ordinary steel hardware and can be local nominal.
route_batch_04,ebf3_positioning_feedthrough_insulator_body,ebf3_positioning_electrical_feedthrough,existing_route_as_leaf,0.4,alumina_ceramic_v0,local_derived,defer_import_fallback,electrical_feedthrough_vacuum_fabrication_v0,ceramic_forming_basic_v0;ceramic_sintering_high_temp_v0,labor_bot_general_v0,Feedthrough process exists but uses specialty copper ceramic quartz inputs and ceramic forming/sintering needs non-Ready machines; vacuum seal qualification is unresolved,dielectric withstand; helium leak rate; pin alignment; thermal expansion match; outgassing,import_until_gap_resolved,medium,performance_flag:HV;performance_flag:vacuum;candidate_fit:accuracy_risk,Feedthrough insulator material is plausible but qualified vacuum HV feedthrough fabrication should be imported until route is closed.
route_batch_04,ebf3_power_electronics_cold_plate_port_interface_set,ebf3_power_electronics_cooling_duct_or_line_set,implemented_split_child,0.3,aluminum_cold_plate_port,local_derived,lunar_candidate_flagged,machining_basic_v0,brazing_process_v0,multi_axis_cnc_machining_center;labor_bot_general_v0;brazing_furnace_v0,none,thermal contact resistance; leak tight coolant or conduction interface; flatness; vacuum conduction assumption validity,sensitivity_flag,medium,performance_flag:thermal;architecture_assumption:lunar_vacuum_conduction_cold_plate_baseline;implemented_split_child,Architecture assumes lunar vacuum conduction cold plate baseline; aluminum port and remote-interface proxy machining are Ready but thermal interface performance is flagged.
route_batch_04,ebf3_power_electronics_cooling_plate_set,ebf3_power_electronics_thermal_management,existing_route_as_leaf,2,aluminum_plate,local_derived,lunar_candidate_flagged,machining_basic_v0,heat_sink_extrusion_v0,multi_axis_cnc_machining_center;labor_bot_general_v0,none,thermal spreading resistance; flatness; mounting pattern; electrical isolation if needed,sensitivity_flag,medium,performance_flag:thermal;performance_flag:interface_tolerance;candidate_fit:accuracy_risk,Aluminum plate is a local candidate but electronics cooling performance should be flagged.
route_batch_04,ebf3_power_input_gland_seal,ebf3_power_input_cable_gland,existing_route_as_leaf,0.3,silicone_rubber,import_or_recycle,earth_import,silicone_rubber_vulcanization_v0,gasket_sheet_cut_to_part_v0,labor_bot_general_v0,Polymer seal chemistry and qualified cable-gland leak route are not Ready; gasket tools also include non-Ready cutting equipment,vacuum leak rate; cable compression sealing; outgassing; thermal cycling,import_nominal,high,performance_flag:vacuum_seal;candidate_fit:accuracy_risk,Cable gland seal is a qualified polymer sealing item and should be Earth import mass.
route_batch_04,ebf3_primary_transformer_insulation_set,ebf3_primary_isolation_transformer,existing_route_as_leaf,0.6,high_voltage_insulation_material,import_or_recycle,earth_import,coil_insulation_production_v0,assembly_basic_v0,chemical_reactor_basic;labor_bot_general_v0;assembly_tools_basic,Local KB has only generic coil insulation and not transformer-grade layered HV insulation with qualification,dielectric strength; thermal class; partial discharge margin; creepage; lifetime under switching stress,import_nominal,high,performance_flag:HV;performance_flag:electronics;candidate_fit:accuracy_risk,Transformer insulation is performance-critical and likely polymer or specialty composite; import in first simulation.
route_batch_04,ebf3_ripple_inductor_insulation_set,ebf3_ripple_damping_inductor,existing_route_as_leaf,0.12,coil_insulation_material,import_or_recycle,earth_import,coil_insulation_production_v0,coil_winding_basic_v0,chemical_reactor_basic;labor_bot_general_v0,Coil insulation depends on silicone or other scarce volatile chemistry and coil winding machine is not Ready,dielectric class; thermal rise; vibration endurance; outgassing; winding abrasion resistance,import_nominal,high,performance_flag:coil;performance_flag:electronics;candidate_fit:accuracy_risk,Small mass but insulation quality gates inductor reliability; count as Earth import.
route_batch_04,ebf3_rotary_axis_bearing_outer_ring,ebf3_rotary_axis_bearing,existing_route_as_leaf,1.3,hardened_bearing_steel,local_derived,defer_import_fallback,bearing_set_heavy_production_v0,precision_grinding_basic_v0,labor_bot_general_v0,Heavy bearing route needs lathe_engine_v0 heat_treatment_furnace_v0 and bearing_grinding_machine_v0 not Ready; precision grinding also uses surface_grinder and grinding_wheels not Ready,raceway hardness; roundness; surface finish; runout; vacuum lubrication compatibility,import_until_gap_resolved,medium,performance_flag:precision_motion;candidate_fit:accuracy_risk,Bearing ring material is local steel but bearing-grade finishing is not Ready.
route_batch_04,ebf3_rotary_axis_table_mounting_pattern,ebf3_rotary_axis_table,existing_route_as_leaf,0.6,steel_plate_or_sheet,local_derived,lunar_candidate_flagged,machining_basic_v0,assembly_basic_v0,multi_axis_cnc_machining_center;labor_bot_general_v0;alignment_tools,none,bolt pattern accuracy; rotary axis concentricity; clamp repeatability; stiffness,sensitivity_flag,medium,performance_flag:precision_motion;candidate_fit:none,Mounting pattern is locally machinable but rotary-axis alignment requirements make it flagged.
route_batch_04,ebf3_hv_transformer_interwinding_insulation_set,ebf3_sectioned_hv_step_up_transformer,implemented_split_child,1.5,high_voltage_insulation_material,import_or_recycle,earth_import,coil_insulation_production_v0,assembly_basic_v0,chemical_reactor_basic;labor_bot_general_v0;assembly_tools_basic,Transformer interwinding insulation grade and lifetime are not represented by a qualified Ready local process,dielectric withstand; partial discharge; thermal class; oil compatibility; layer thickness control,import_nominal,high,performance_flag:HV;performance_flag:electronics;implemented_split_child,HV transformer insulation is a high-consequence specialty material and should be imported.
