batch_id,item_id,parent_ids,source_queue_type,mass_nominal_kg,route_material_basis,availability_class,route_decision,primary_process_id,secondary_process_ids,ready_machine_ids,blocked_machine_or_process_reason,critical_performance_requirements,simulation_import_mass_policy,confidence,flags,reasoning_brief
route_batch_02,ebf3_fixed_side_screw_bearing_retainer_set,ebf3_fixed_side_screw_bearing_blocks,existing_route_as_leaf,0.15,steel,local_derived,lunar_candidate_flagged,steel_shaft_machining_v0,mounting_bracket_steel_forming_v0;assembly_process_bearing_v0,labor_bot_general_v0;multi_axis_cnc_machining_center;assembly_tools_basic,,bearing preload retention; runout interface; vacuum-compatible surface,sensitivity_flag,medium,motion_precision,Retainer hardware is locally machinable steel but bearing preload and runout make it a flagged local route.
route_batch_02,ebf3_full_bridge_dc_busbar_set,ebf3_full_bridge_inverter,existing_route_as_leaf,0.9,aluminum_conductor,local_derived,lunar_candidate_flagged,sheet_making_from_ingot_1mm_v0,aluminum_housing_machining_v0;assembly_basic_v0,labor_bot_general_v0;multi_axis_cnc_machining_center;assembly_tools_basic,,switching current; loop inductance; creepage and clearance; thermal rise,sensitivity_flag,medium,HV_power;aluminum_substitution,Aluminum busbar route is locally plausible but inverter current and insulation layout are flagged performance assumptions.
route_batch_02,ebf3_gun_cathode_ceramic_standoff_set,ebf3_gun_cathode_cartridge,existing_route_as_leaf,0.05,alumina_ceramic,local_derived,lunar_candidate_flagged,ceramic_block_small_production_v0,alumina_extraction_from_highlands_v0;ceramic_base_fabrication_v0;surface_finishing_am_parts_v0,labor_bot_general_v0;chemical_reactor_basic;multi_axis_cnc_machining_center,,dielectric standoff strength; thermal shock; cathode alignment; vacuum cleanliness,sensitivity_flag,medium,HV_insulation;electron_gun_precision,Alumina is local-derived but cathode-adjacent standoffs require high dielectric and vacuum cleanliness review.
route_batch_02,ebf3_gun_cathode_radiation_shield_spacer_set,ebf3_gun_cathode_radiation_shield,existing_route_as_leaf,0.02,molybdenum_or_tungsten,scarce_trace,earth_import,,,,No Ready local refractory spacer route closes trace feedstock plus cathode thermal environment,high temperature stability; low vapor pressure; cathode spacing tolerance,import_nominal,low,refractory_trace;electron_gun_thermal,Small radiation-shield spacers are performance-critical refractory parts and should be imported in first simulation.
route_batch_02,ebf3_gun_column_optical_axis_datum_set,ebf3_fixed_electron_beam_gun,existing_route_as_leaf,0.25,precision_steel,local_derived,lunar_candidate_flagged,steel_shaft_machining_v0,machining_basic_v0;surface_finishing_am_parts_v0,labor_bot_general_v0;multi_axis_cnc_machining_center;alignment_tools,,optical-axis alignment; datum stability; surface finish; thermal drift,sensitivity_flag,medium,electron_gun_precision;metrology,Precision steel datum features can use Ready machining and alignment tools but electron-beam axis stability is a major flag.
route_batch_02,ebf3_gun_feeder_adapter_body,ebf3_fixed_electron_beam_gun,existing_route_as_leaf,0.42,steel,local_derived,lunar_candidate_flagged,steel_shaft_machining_v0,machining_basic_v0;sealing_and_assembly_basic_v0;leak_test_v0,labor_bot_general_v0;multi_axis_cnc_machining_center;assembly_tools_basic,,vacuum structural fit; wire path alignment; sealing interface; low outgassing,sensitivity_flag,medium,vacuum_interface;wire_feed_alignment,Adapter body is locally machinable but vacuum and wire-path alignment keep it flagged.
route_batch_02,ebf3_gun_hv_insulator_ceramic_body,ebf3_fixed_electron_beam_gun,existing_route_as_leaf,0.45,alumina_ceramic,local_derived,lunar_candidate_flagged,ceramic_block_small_production_v0,alumina_extraction_from_highlands_v0;ceramic_base_fabrication_v0;electrical_feedthrough_vacuum_fabrication_v0,labor_bot_general_v0;chemical_reactor_basic,,HV creepage and clearance; dielectric strength; vacuum cleanliness; geometry tolerance,sensitivity_flag,medium,HV_insulation;electron_gun_precision,Local alumina route is plausible but a gun HV insulator is not clean local without dielectric and geometry validation.
route_batch_02,ebf3_gun_main_lens_coil_assembly,ebf3_fixed_electron_beam_gun,existing_route_as_leaf,0.9,copper_magnet_wire,scarce_trace,earth_import,wire_copper_magnet_production_v0,spool_winding_basic_v0,labor_bot_general_v0;winding_drums,Copper is scarce and Ready winding placeholders do not close lens-field accuracy insulation or vacuum thermal design,magnetic field uniformity; winding insulation; thermal rejection; vacuum outgassing; beam focus stability,import_nominal,low,copper_scarcity;magnetic_component;electron_gun_precision,The main lens coil controls beam focus and should be imported until coil material and field-quality routes are proven.
route_batch_02,ebf3_gun_secondary_pickup_insulator,ebf3_fixed_electron_beam_gun,existing_route_as_leaf,0.05,alumina_ceramic,local_derived,lunar_candidate_flagged,ceramic_block_small_production_v0,alumina_extraction_from_highlands_v0;ceramic_base_fabrication_v0,labor_bot_general_v0;chemical_reactor_basic,,signal isolation; dielectric strength; vacuum cleanliness; collector clearance,sensitivity_flag,medium,HV_insulation;electron_gun_signal,Small alumina pickup insulator is a local candidate but signal isolation in the gun needs flagged dielectric checks.
route_batch_02,ebf3_gun_trajectory_corrector_pole_piece_set,ebf3_gun_trajectory_corrector,existing_route_as_leaf,0.18,electrical_steel,local_derived,lunar_candidate_flagged,electrical_steel_production_v0,steel_shaft_machining_v0;machining_basic_v0,labor_bot_general_v0;induction_forge_v0;rolling_mill_v0;multi_axis_cnc_machining_center;alignment_tools,,magnetic permeability; hysteresis; pole geometry; beam steering alignment,sensitivity_flag,medium,magnetic_component;electron_gun_precision,Soft magnetic pole pieces are locally plausible but magnetic properties and pole geometry must be flagged.
route_batch_02,ebf3_hv_cable_braided_shield,ebf3_hv_cable,existing_route_as_leaf,0.18,stainless_steel_braid,local_derived,lunar_candidate_flagged,wire_forming_process_v0,steel_mesh_sheet_production_v0;spool_winding_basic_v0,labor_bot_general_v0;winding_drums,,shield coverage; termination resistance; bend fatigue; HV cable grounding,sensitivity_flag,medium,HV_cable;shield_termination,Steel braid can be approximated locally but HV cable shield continuity and termination remain flagged.
route_batch_02,ebf3_hv_cable_semiconductive_stress_control_layer,ebf3_hv_cable,existing_route_as_leaf,0.08,conductive_polymer_composite,import_or_recycle,earth_import,,,,Polymer and controlled semiconductive stress layer chemistry is outside early lunar closure,field grading resistivity; dielectric compatibility; adhesion; vacuum/oil compatibility,import_nominal,low,polymer_scarcity;HV_cable,The semiconductive stress-control layer is specialty HV cable material and should be imported.
route_batch_02,ebf3_hv_tank_lid,ebf3_hv_tank_enclosure,existing_route_as_leaf,2,steel,local_derived,lunar_candidate_flagged,sheet_metal_cutting_v0,steel_ingot_cast_v0;sheet_making_from_ingot_v0;machining_basic_v0;sealing_and_assembly_basic_v0,labor_bot_general_v0;casting_furnace_v0;multi_axis_cnc_machining_center;assembly_tools_basic,,oil-tight seal face; HV clearance; service fastener preload; low outgassing,sensitivity_flag,medium,HV_tank;vacuum_or_oil_seal,HV tank lid is local steel fabrication but seal and HV clearance gates keep it flagged.
route_batch_02,ebf3_hv_fill_port,ebf3_hv_tank_fluid_fill_level_and_drain_ports,existing_route_as_leaf,0.12,steel,local_derived,lunar_candidate_flagged,steel_shaft_machining_v0,machining_basic_v0;sealing_and_assembly_basic_v0;leak_test_v0,labor_bot_general_v0;multi_axis_cnc_machining_center;assembly_tools_basic,,thread sealing; oil compatibility; HV tank cleanliness; leak rate,sensitivity_flag,medium,HV_tank;seal_interface,Fill port is machinable steel but oil sealing and cleanliness require flagged simulation treatment.
route_batch_02,ebf3_hv_tank_temperature_sensor_mount,ebf3_hv_tank_temperature_sensor,existing_route_as_leaf,0.02,steel,local_derived,lunar_candidate_flagged,steel_shaft_machining_v0,machining_basic_v0;assembly_basic_v0,labor_bot_general_v0;multi_axis_cnc_machining_center;assembly_tools_basic,,sensor thermal contact; electrical isolation clearance; oil/vacuum cleanliness,sensitivity_flag,medium,sensor_interface;HV_tank,The mount is locally machinable but the sensor interface and HV tank environment need flags.
route_batch_02,ebf3_intermediate_wire_guide_wear_insert,ebf3_intermediate_wire_guide,existing_route_as_leaf,0.09,alumina_ceramic,local_derived,lunar_candidate_flagged,ceramic_block_small_production_v0,alumina_extraction_from_highlands_v0;ceramic_base_fabrication_v0;surface_finishing_am_parts_v0,labor_bot_general_v0;chemical_reactor_basic;multi_axis_cnc_machining_center,,wear surface finish; wire friction; chipping resistance; vacuum cleanliness,sensitivity_flag,medium,wire_feed_wear;ceramic_precision,Alumina wear insert is plausible locally but wear face quality and chipping risk make it flagged.
route_batch_02,ebf3_matching_network_mounting_frame,ebf3_inverter_matching_network,existing_route_as_leaf,0.9,steel_structural_stock,local_derived,lunar_candidate_flagged,mounting_bracket_steel_forming_v0,steel_bar_stock_rolling_shop_v0;machining_basic_v0;assembly_basic_v0,labor_bot_general_v0;rolling_mill_v0;multi_axis_cnc_machining_center;assembly_tools_basic,,RF/HV clearance; frame stiffness; grounding interface; thermal drift,sensitivity_flag,medium,HV_RF_mount,Frame material route is Ready but matching-network clearances and grounding make it flagged.
route_batch_02,ebf3_linear_guide_carriage_retainer_set,ebf3_linear_guide_rails,existing_route_as_leaf,0.25,steel,local_derived,lunar_candidate_flagged,steel_shaft_machining_v0,machining_basic_v0;assembly_process_bearing_v0;surface_finishing_am_parts_v0,labor_bot_general_v0;multi_axis_cnc_machining_center;assembly_tools_basic,,carriage retention; rolling element clearance; vacuum lubricant compatibility; wear,sensitivity_flag,medium,motion_precision,Retainer set can be steel machined locally but linear guide rolling-contact behavior is a precision motion flag.
route_batch_02,ebf3_linear_guide_rail_mounting_hole_datum_set,ebf3_linear_guide_rails,existing_route_as_leaf,0.3,precision_steel,local_derived,lunar_candidate_flagged,steel_shaft_machining_v0,machining_basic_v0;surface_finishing_am_parts_v0,labor_bot_general_v0;multi_axis_cnc_machining_center;alignment_tools,,datum hole position; rail straightness; alignment repeatability; mounting preload,sensitivity_flag,medium,motion_precision;metrology,Ready machining can form datum features but rail alignment tolerance is a simulation flag.
route_batch_02,ebf3_matching_network_inductor_core_set,ebf3_matching_network_inductor_set,implemented_split_child,0.45,ferrite_or_laminated_iron,local_derived,route_gap,ferrite_powder_synthesis_v0,ball_mill_ferrite_grinding_v0;electrical_steel_production_v0,labor_bot_general_v0;ball_mill_v0;induction_forge_v0;rolling_mill_v0,Ready routes cover ferrite powder or electrical steel only partially; no Ready core forming sintering lamination insulation or magnetic-property acceptance route,permeability; saturation flux; core loss; thermal rise; RF/HV insulation,import_until_gap_resolved,low,magnetic_component;implemented_split_child,Magnetic core manufacture is worth future local work but the current KB lacks a full Ready core route.
route_batch_02,ebf3_motion_drive_heat_spreader,ebf3_motion_control_drive_module,existing_route_as_leaf,0.5,aluminum,local_derived,lunar_candidate_flagged,heat_sink_extrusion_v0,aluminum_housing_machining_v0;surface_finishing_am_parts_v0,labor_bot_general_v0;multi_axis_cnc_machining_center,,thermal resistance; flatness; electronics isolation; temperature rise,sensitivity_flag,medium,thermal_electronics;highland_favored,Aluminum spreader is locally plausible but electronics thermal contact and isolation are flagged.
route_batch_02,ebf3_motor_mount_bracket_plate_set,ebf3_motor_mount_brackets,existing_route_as_leaf,0.65,steel,local_derived,lunar_candidate_flagged,mounting_bracket_steel_forming_v0,steel_shaft_machining_v0;machining_basic_v0,labor_bot_general_v0;multi_axis_cnc_machining_center;alignment_tools,,motor alignment; bracket stiffness; fastener preload; vibration,sensitivity_flag,medium,motion_precision,Steel bracket plates are local candidates with flagged motor alignment and stiffness requirements.
route_batch_02,ebf3_moveable_build_platform_return_contact_pad,ebf3_moveable_build_platform,existing_route_as_leaf,0.4,aluminum_conductor,local_derived,lunar_candidate_flagged,aluminum_housing_machining_v0,sheet_making_from_ingot_1mm_v0;surface_finishing_am_parts_v0,labor_bot_general_v0;multi_axis_cnc_machining_center,,beam-current return resistance; arcing resistance; contact wear; thermal rise,sensitivity_flag,medium,beam_current_return;aluminum_substitution,Aluminum contact pad avoids copper scarcity but current-return and arcing behavior are flagged.
route_batch_02,ebf3_positioning_base_frame_mounting_foot_set,ebf3_positioning_base_frame,existing_route_as_leaf,0.8,steel,local_derived,lunar_candidate,mounting_bracket_steel_forming_v0,steel_shaft_machining_v0;assembly_basic_v0,labor_bot_general_v0;multi_axis_cnc_machining_center;assembly_tools_basic,,static load support; leveling interface; bolt preload,local_nominal,medium,structural_mount,Mounting feet are ordinary steel structural hardware supported by Ready local forming and machining.
route_batch_02,ebf3_positioning_bellows_mounting_tab_set,ebf3_positioning_bellows_cover,existing_route_as_leaf,0.07,steel,local_derived,lunar_candidate,mounting_bracket_steel_forming_v0,sheet_metal_cutting_v0;assembly_basic_v0,labor_bot_general_v0;assembly_tools_basic,,tab fit; fastener retention; basic vacuum-compatible finish,local_nominal,medium,bellows_mount,Small steel tabs are ordinary local sheet/formed hardware with only routine interface checks.
route_batch_02,ebf3_positioning_feedthrough_shield_termination_interface,ebf3_positioning_electrical_feedthrough,existing_route_as_leaf,0.05,aluminum_or_steel_conductor,local_derived,lunar_candidate_flagged,electrical_feedthrough_vacuum_fabrication_v0,sheet_metal_cutting_v0;assembly_basic_v0,labor_bot_general_v0;assembly_tools_basic,,shield termination continuity; feedthrough creepage; vacuum leak boundary; grounding policy,sensitivity_flag,medium,HV_feedthrough;shield_termination,Metal termination is locally fabricable but feedthrough HV and vacuum behavior must stay flagged.
route_batch_02,ebf3_power_electronics_cooling_line_support_clamp_set,ebf3_power_electronics_cooling_duct_or_line_set,implemented_split_child,0.1,steel,local_derived,lunar_candidate_flagged,mounting_bracket_steel_forming_v0,sheet_metal_cutting_v0;assembly_basic_v0,labor_bot_general_v0;assembly_tools_basic,,cooling line retention; thermal expansion; vibration; vacuum-compatible finish,sensitivity_flag,medium,architecture_assumption:lunar_vacuum_conduction_cold_plate_baseline;thermal_support;implemented_split_child,Under the lunar_vacuum_conduction_cold_plate_baseline assumption this is local clamp hardware but thermal expansion and line retention are flagged.
route_batch_02,ebf3_power_electronics_thermal_interface_set,ebf3_power_electronics_thermal_management,existing_route_as_leaf,0.8,thermal_interface_composite,import_or_recycle,defer_import_fallback,thermal_interface_material_synthesis_v0,,labor_bot_general_v0,Ready synthesis is placeholder-level and does not close filler chemistry binder scarcity dielectric isolation or long-life thermal cycling,thermal impedance; dielectric isolation; pump-out resistance; vacuum outgassing; thermal cycling,import_until_gap_resolved,low,thermal_electronics;polymer_or_composite_scarcity,Thermal interface materials are critical composites so first simulation should import until the recipe is proven.
route_batch_02,ebf3_pressure_adjustment_threaded_insert,ebf3_pressure_adjustment_knob,existing_route_as_leaf,0.07,steel,local_derived,lunar_candidate,steel_shaft_machining_v0,machining_basic_v0;assembly_basic_v0,labor_bot_general_v0;multi_axis_cnc_machining_center;assembly_tools_basic,,thread fit; basic wear; preload retention,local_nominal,medium,threaded_hardware,Threaded insert is ordinary small steel hardware and has a Ready machining route.
route_batch_02,ebf3_primary_transformer_winding_set,ebf3_primary_isolation_transformer,existing_route_as_leaf,1.3,aluminum_conductor,local_derived,defer_import_fallback,spool_winding_basic_v0,spiral_winding_basic_v0,labor_bot_general_v0;winding_drums,Local aluminum wire feedstock would rely on wire_drawing_aluminum_v0 which requires non-Ready wire_drawing_die_set; winding insulation is also unclosed,turn insulation; dielectric withstand; current density; thermal rise; transformer coupling,import_until_gap_resolved,low,HV_transformer;aluminum_substitution;winding_performance;blocked_nonready_machine,Aluminum winding is plausible long term but transformer winding mass should import until wire drawing and insulation routes are Ready.
route_batch_02,ebf3_ripple_inductor_winding,ebf3_ripple_damping_inductor,existing_route_as_leaf,0.45,aluminum_conductor,local_derived,defer_import_fallback,spool_winding_basic_v0,spiral_winding_basic_v0,labor_bot_general_v0;winding_drums,Local aluminum wire feedstock would rely on wire_drawing_aluminum_v0 which requires non-Ready wire_drawing_die_set; inductor insulation and geometry are also unclosed,ripple current; insulation class; thermal rise; winding geometry; vibration,import_until_gap_resolved,low,inductor_winding;aluminum_substitution;blocked_nonready_machine,Aluminum winding can be future local but first simulation should import until wire drawing and insulation routes close.
route_batch_02,ebf3_rotary_axis_bearing_rolling_element_set,ebf3_rotary_axis_bearing,existing_route_as_leaf,1.2,bearing_steel,local_derived,defer_import_fallback,bearing_set_heavy_production_v0,ball_bearing_machining_v0;assembly_process_bearing_v0,labor_bot_general_v0;assembly_tools_basic,bearing_set_heavy_production_v0 requires non-Ready lathe_engine_v0 heat_treatment_furnace_v0 and bearing_grinding_machine_v0; Ready route is not bearing-grade,roundness; hardness; surface finish; vacuum lubricant compatibility; rotary runout,import_until_gap_resolved,low,motion_precision;blocked_nonready_machine,Bearing rolling elements should import until precision grinding and heat treatment routes are Ready.
route_batch_02,ebf3_rotary_encoder_scale_ring,ebf3_rotary_encoder,existing_route_as_leaf,0.18,glass,local_derived,defer_import_fallback,prism_cut_and_polish_v0,glass_blowing_process_v0;surface_finishing_am_parts_v0,labor_bot_general_v0;multi_axis_cnc_machining_center,No Ready process closes encoder scale patterning accuracy or metrology even though glass stock and polishing are locally plausible,scale pitch accuracy; optical contrast; concentricity; thermal stability; contamination control,import_until_gap_resolved,low,precision_encoder;metrology_gap,Glass is local-derived but precision encoder scale fabrication should import until marking and inspection routes exist.
route_batch_02,ebf3_hv_transformer_oil_interface_marker,ebf3_sectioned_hv_step_up_transformer,implemented_split_child,0.5,transformer_oil_interface_material,import_or_recycle,earth_import,,,,Transformer oil or oil-compatible composite depends on imported refined organics and HV aging data,dielectric strength; oil compatibility; partial-discharge behavior; thermal aging,import_nominal,low,HV_transformer;organic_material;implemented_split_child,The marker represents specialty HV oil/interface material and should be Earth import in first simulation.
route_batch_02,ebf3_sensor_interface_shield,ebf3_sensor_interface_module,existing_route_as_leaf,0.05,aluminum_sheet,local_derived,lunar_candidate_flagged,sheet_metal_cutting_v0,sheet_making_from_ingot_1mm_v0;assembly_basic_v0,labor_bot_general_v0;assembly_tools_basic,,EMI shielding continuity; grounding; sensor noise floor; clearance,sensitivity_flag,medium,electronics_shield,Shield fabrication is simple but sensor electronics shielding performance should be flagged.
route_batch_02,ebf3_substrate_clamp_insulating_pad_set,ebf3_substrate_clamp,existing_route_as_leaf,0.2,alumina_ceramic,local_derived,lunar_candidate_flagged,ceramic_block_small_production_v0,alumina_extraction_from_highlands_v0;ceramic_base_fabrication_v0;surface_finishing_am_parts_v0,labor_bot_general_v0;chemical_reactor_basic;multi_axis_cnc_machining_center,,electrical isolation; compressive strength; thermal shock; beam-current return separation,sensitivity_flag,medium,thermal_electrical_isolation,Alumina pads are local candidates but clamp isolation and thermal cycling are flagged.
