batch_id,item_id,current_decision,current_policy,current_material,current_process,audit_verdict,proposed_decision,proposed_policy,severity,issue_type,reasoning,recommended_edit
route_batch_02,ebf3_fixed_side_screw_bearing_retainer_set,lunar_candidate_flagged,sensitivity_flag,steel,steel_shaft_machining_v0,keep,lunar_candidate_flagged,sensitivity_flag,ok,ok,"Decision, policy, material availability, and selected route are semantically aligned for this level of modeling; performance risks are either low or already handled by the current flag/import/gap boundary.",No edit recommended.
route_batch_02,ebf3_full_bridge_dc_busbar_set,lunar_candidate_flagged,sensitivity_flag,aluminum_conductor,sheet_making_from_ingot_1mm_v0,keep,lunar_candidate_flagged,sensitivity_flag,ok,ok,"Decision, policy, material availability, and selected route are semantically aligned for this level of modeling; performance risks are either low or already handled by the current flag/import/gap boundary.",No edit recommended.
route_batch_02,ebf3_gun_cathode_ceramic_standoff_set,lunar_candidate_flagged,sensitivity_flag,alumina_ceramic,ceramic_block_small_production_v0,change,route_gap,import_until_gap_resolved,material,overoptimistic_flagged,"Cathode-adjacent ceramic standoffs are in the electron-gun active region; local alumina and CNC finishing do not close dielectric standoff strength, thermal shock, alignment, or vacuum cleanliness.","Change to route_gap/import_until_gap_resolved until dielectric, thermal shock, cleanliness, and alignment acceptance are modeled."
route_batch_02,ebf3_gun_cathode_radiation_shield_spacer_set,earth_import,import_nominal,molybdenum_or_tungsten,,keep,earth_import,import_nominal,ok,ok,"Decision, policy, material availability, and selected route are semantically aligned for this level of modeling; performance risks are either low or already handled by the current flag/import/gap boundary.",No edit recommended.
route_batch_02,ebf3_gun_trajectory_corrector_pole_piece_set,lunar_candidate_flagged,sensitivity_flag,electrical_steel,electrical_steel_production_v0,change,route_gap,import_until_gap_resolved,material,overoptimistic_flagged,"Electrical steel production and machining cover material/shape only; beam steering depends on permeability, hysteresis, pole geometry, and magnetic-field acceptance that are not closed by Ready machines.",Change to route_gap/import_until_gap_resolved and add magnetic-property measurement and pole-piece qualification before local nominal/sensitivity use.
route_batch_02,ebf3_hv_cable_braided_shield,lunar_candidate_flagged,sensitivity_flag,stainless_steel_braid,wire_forming_process_v0,change,lunar_candidate_flagged,sensitivity_flag,minor,wrong_material,"A local braided shield is plausible, but stainless steel embeds chromium/nickel scarcity; the lunar-material guide favors plain iron/steel unless the alloy constituents are explicitly imported or justified.",Keep flagged local only if route_material_basis becomes plain steel_braid or aluminum/steel conductor; otherwise mark stainless braid as import-dependent.
route_batch_02,ebf3_hv_cable_semiconductive_stress_control_layer,earth_import,import_nominal,conductive_polymer_composite,,keep,earth_import,import_nominal,ok,ok,"Decision, policy, material availability, and selected route are semantically aligned for this level of modeling; performance risks are either low or already handled by the current flag/import/gap boundary.",No edit recommended.
route_batch_02,ebf3_hv_tank_lid,lunar_candidate_flagged,sensitivity_flag,steel,sheet_metal_cutting_v0,keep,lunar_candidate_flagged,sensitivity_flag,ok,ok,"Decision, policy, material availability, and selected route are semantically aligned for this level of modeling; performance risks are either low or already handled by the current flag/import/gap boundary.",No edit recommended.
route_batch_02,ebf3_hv_fill_port,lunar_candidate_flagged,sensitivity_flag,steel,steel_shaft_machining_v0,keep,lunar_candidate_flagged,sensitivity_flag,ok,ok,"Decision, policy, material availability, and selected route are semantically aligned for this level of modeling; performance risks are either low or already handled by the current flag/import/gap boundary.",No edit recommended.
route_batch_02,ebf3_hv_tank_temperature_sensor_mount,lunar_candidate_flagged,sensitivity_flag,steel,steel_shaft_machining_v0,keep,lunar_candidate_flagged,sensitivity_flag,ok,ok,"Decision, policy, material availability, and selected route are semantically aligned for this level of modeling; performance risks are either low or already handled by the current flag/import/gap boundary.",No edit recommended.
route_batch_02,ebf3_intermediate_wire_guide_wear_insert,lunar_candidate_flagged,sensitivity_flag,alumina_ceramic,ceramic_block_small_production_v0,keep,lunar_candidate_flagged,sensitivity_flag,ok,ok,"Decision, policy, material availability, and selected route are semantically aligned for this level of modeling; performance risks are either low or already handled by the current flag/import/gap boundary.",No edit recommended.
route_batch_02,ebf3_matching_network_mounting_frame,lunar_candidate_flagged,sensitivity_flag,steel_structural_stock,mounting_bracket_steel_forming_v0,keep,lunar_candidate_flagged,sensitivity_flag,ok,ok,"Decision, policy, material availability, and selected route are semantically aligned for this level of modeling; performance risks are either low or already handled by the current flag/import/gap boundary.",No edit recommended.
route_batch_02,ebf3_linear_guide_carriage_retainer_set,lunar_candidate_flagged,sensitivity_flag,steel,steel_shaft_machining_v0,keep,lunar_candidate_flagged,sensitivity_flag,ok,ok,"Decision, policy, material availability, and selected route are semantically aligned for this level of modeling; performance risks are either low or already handled by the current flag/import/gap boundary.",No edit recommended.
route_batch_02,ebf3_linear_guide_rail_mounting_hole_datum_set,lunar_candidate_flagged,sensitivity_flag,precision_steel,steel_shaft_machining_v0,keep,lunar_candidate_flagged,sensitivity_flag,ok,ok,"Decision, policy, material availability, and selected route are semantically aligned for this level of modeling; performance risks are either low or already handled by the current flag/import/gap boundary.",No edit recommended.
route_batch_02,ebf3_matching_network_inductor_core_set,route_gap,import_until_gap_resolved,ferrite_or_laminated_iron,ferrite_powder_synthesis_v0,keep,route_gap,import_until_gap_resolved,ok,ok,"Decision, policy, material availability, and selected route are semantically aligned for this level of modeling; performance risks are either low or already handled by the current flag/import/gap boundary.",No edit recommended.
route_batch_02,ebf3_motion_drive_heat_spreader,lunar_candidate_flagged,sensitivity_flag,aluminum,heat_sink_extrusion_v0,keep,lunar_candidate_flagged,sensitivity_flag,ok,ok,"Decision, policy, material availability, and selected route are semantically aligned for this level of modeling; performance risks are either low or already handled by the current flag/import/gap boundary.",No edit recommended.
route_batch_02,ebf3_motor_mount_bracket_plate_set,lunar_candidate_flagged,sensitivity_flag,steel,mounting_bracket_steel_forming_v0,keep,lunar_candidate_flagged,sensitivity_flag,ok,ok,"Decision, policy, material availability, and selected route are semantically aligned for this level of modeling; performance risks are either low or already handled by the current flag/import/gap boundary.",No edit recommended.
route_batch_02,ebf3_moveable_build_platform_return_contact_pad,lunar_candidate_flagged,sensitivity_flag,aluminum_conductor,aluminum_housing_machining_v0,keep,lunar_candidate_flagged,sensitivity_flag,ok,ok,"Decision, policy, material availability, and selected route are semantically aligned for this level of modeling; performance risks are either low or already handled by the current flag/import/gap boundary.",No edit recommended.
route_batch_02,ebf3_positioning_base_frame_mounting_foot_set,lunar_candidate,local_nominal,steel,mounting_bracket_steel_forming_v0,keep,lunar_candidate,local_nominal,ok,ok,"Decision, policy, material availability, and selected route are semantically aligned for this level of modeling; performance risks are either low or already handled by the current flag/import/gap boundary.",No edit recommended.
route_batch_02,ebf3_positioning_bellows_mounting_tab_set,lunar_candidate_flagged,sensitivity_flag,steel,mounting_bracket_steel_forming_v0,keep,lunar_candidate_flagged,sensitivity_flag,ok,ok,"Decision, policy, material availability, and selected route are semantically aligned for this level of modeling; performance risks are either low or already handled by the current flag/import/gap boundary.",No edit recommended.
route_batch_02,ebf3_positioning_feedthrough_shield_termination_interface,lunar_candidate_flagged,sensitivity_flag,aluminum_or_steel_conductor,electrical_feedthrough_vacuum_fabrication_v0,keep,lunar_candidate_flagged,sensitivity_flag,ok,ok,"Decision, policy, material availability, and selected route are semantically aligned for this level of modeling; performance risks are either low or already handled by the current flag/import/gap boundary.",No edit recommended.
route_batch_02,ebf3_power_electronics_cooling_line_support_clamp_set,lunar_candidate_flagged,sensitivity_flag,steel,mounting_bracket_steel_forming_v0,keep,lunar_candidate_flagged,sensitivity_flag,ok,ok,"Decision, policy, material availability, and selected route are semantically aligned for this level of modeling; performance risks are either low or already handled by the current flag/import/gap boundary.",No edit recommended.
route_batch_02,ebf3_power_electronics_thermal_interface_set,defer_import_fallback,import_until_gap_resolved,thermal_interface_composite,thermal_interface_material_synthesis_v0,keep,defer_import_fallback,import_until_gap_resolved,ok,ok,"Decision, policy, material availability, and selected route are semantically aligned for this level of modeling; performance risks are either low or already handled by the current flag/import/gap boundary.",No edit recommended.
route_batch_02,ebf3_pressure_adjustment_threaded_insert,lunar_candidate,local_nominal,steel,steel_shaft_machining_v0,keep,lunar_candidate,local_nominal,ok,ok,"Decision, policy, material availability, and selected route are semantically aligned for this level of modeling; performance risks are either low or already handled by the current flag/import/gap boundary.",No edit recommended.
route_batch_02,ebf3_primary_transformer_winding_set,defer_import_fallback,import_until_gap_resolved,aluminum_conductor,spool_winding_basic_v0,change,route_gap,import_until_gap_resolved,material,unclear_boundary,"Aluminum conductor is a plausible lunar substitution, but transformer windings are a core HV magnetic route gap because wire drawing, turn insulation, dielectric withstand, coupling, and thermal-rise validation are not Ready.","Change route_decision to route_gap; keep import_until_gap_resolved until aluminum wire drawing, insulation, winding, and HV test routes are closed."
route_batch_02,ebf3_ripple_inductor_winding,defer_import_fallback,import_until_gap_resolved,aluminum_conductor,spool_winding_basic_v0,change,route_gap,import_until_gap_resolved,material,unclear_boundary,"The inductor winding is worth future local closure, but the current route lacks Ready wire drawing, insulation, winding geometry control, and ripple-current thermal qualification.",Change route_decision to route_gap; keep import_until_gap_resolved and add missing conductor/insulation/winding acceptance route.
route_batch_02,ebf3_rotary_axis_bearing_rolling_element_set,defer_import_fallback,import_until_gap_resolved,bearing_steel,bearing_set_heavy_production_v0,change,route_gap,import_until_gap_resolved,material,unclear_boundary,"Precision bearing rolling elements are not merely deferred convenience parts; they expose a reusable bearing-grade grinding, heat-treatment, roundness, surface-finish, and vacuum lubrication route gap.",Change route_decision to route_gap; keep import_until_gap_resolved until bearing-grade production and inspection routes are Ready.
route_batch_02,ebf3_rotary_encoder_scale_ring,defer_import_fallback,import_until_gap_resolved,glass,prism_cut_and_polish_v0,change,earth_import,import_nominal,material,unclear_boundary,"Glass availability and polishing do not close encoder scale patterning, pitch accuracy, optical contrast, concentricity, or metrology; precision encoder scales should be direct import in the first model.",Change to earth_import/import_nominal; treat local encoder-scale fabrication as future research rather than an import-until-gap route.
route_batch_02,ebf3_hv_transformer_oil_interface_marker,earth_import,import_nominal,transformer_oil_interface_material,,keep,earth_import,import_nominal,ok,ok,"Decision, policy, material availability, and selected route are semantically aligned for this level of modeling; performance risks are either low or already handled by the current flag/import/gap boundary.",No edit recommended.
route_batch_02,ebf3_sensor_interface_shield,lunar_candidate_flagged,sensitivity_flag,aluminum_sheet,sheet_metal_cutting_v0,keep,lunar_candidate_flagged,sensitivity_flag,ok,ok,"Decision, policy, material availability, and selected route are semantically aligned for this level of modeling; performance risks are either low or already handled by the current flag/import/gap boundary.",No edit recommended.
route_batch_02,ebf3_spool_brake_washer,lunar_candidate_flagged,sensitivity_flag,steel,metal_stamping_process_v0,keep,lunar_candidate_flagged,sensitivity_flag,ok,ok,"Decision, policy, material availability, and selected route are semantically aligned for this level of modeling; performance risks are either low or already handled by the current flag/import/gap boundary.",No edit recommended.
route_batch_02,ebf3_substrate_clamp_insulating_pad_set,lunar_candidate_flagged,sensitivity_flag,alumina_ceramic,ceramic_block_small_production_v0,keep,lunar_candidate_flagged,sensitivity_flag,ok,ok,"Decision, policy, material availability, and selected route are semantically aligned for this level of modeling; performance risks are either low or already handled by the current flag/import/gap boundary.",No edit recommended.
route_batch_02,ebf3_tank_side_bushing_insulator_body,lunar_candidate_flagged,sensitivity_flag,alumina_ceramic,ceramic_block_small_production_v0,change,route_gap,import_until_gap_resolved,material,overoptimistic_flagged,"A tank-side HV bushing is a dielectric/seal qualification problem, not just an alumina body; Ready ceramic processes do not close partial-discharge margin, oil/vacuum sealing, creepage, or metallization.","Change to route_gap/import_until_gap_resolved and require HV bushing dielectric, seal, and partial-discharge acceptance routes."
route_batch_02,ebf3_thermal_isolation_standoff_fastener_interface_set,lunar_candidate_flagged,sensitivity_flag,alumina_ceramic,ceramic_block_small_production_v0,keep,lunar_candidate_flagged,sensitivity_flag,ok,ok,"Decision, policy, material availability, and selected route are semantically aligned for this level of modeling; performance risks are either low or already handled by the current flag/import/gap boundary.",No edit recommended.
route_batch_02,ebf3_positioning_motor_cable_insulation_set,earth_import,import_nominal,vacuum_rated_polymer_insulation,cable_harness_assembly_v0,change,earth_import,import_nominal,minor,wrong_process,"The earth_import decision is right for vacuum-rated polymer cable insulation, but cable_harness_assembly_v0 is the wrong current_process for an insulation material and is itself blocked by non-Ready tools.",Keep earth_import/import_nominal; clear local process/machine fields or replace current_process with blank plus rejected-route note.
route_batch_02,ebf3_positioning_signal_cable_shield_set,lunar_candidate_flagged,sensitivity_flag,stainless_steel_braid,wire_forming_process_v0,change,lunar_candidate_flagged,sensitivity_flag,minor,wrong_material,The selected stainless steel braid is not a clean local-derived material because chromium/nickel are scarce; a local flagged shield should use plain steel braid or explicitly carry import dependence.,Keep flagged local only with route_material_basis changed to plain steel_braid/steel conductor; otherwise move stainless braid to import-dependent route.
route_batch_02,ebf3_wire_feed_drive_roll_body,lunar_candidate_flagged,sensitivity_flag,hardened_steel,steel_shaft_machining_v0,keep,lunar_candidate_flagged,sensitivity_flag,ok,ok,"Decision, policy, material availability, and selected route are semantically aligned for this level of modeling; performance risks are either low or already handled by the current flag/import/gap boundary.",No edit recommended.
route_batch_02,ebf3_wire_feed_motor_clamp_insulator,lunar_candidate_flagged,sensitivity_flag,alumina_ceramic,ceramic_block_small_production_v0,keep,lunar_candidate_flagged,sensitivity_flag,ok,ok,"Decision, policy, material availability, and selected route are semantically aligned for this level of modeling; performance risks are either low or already handled by the current flag/import/gap boundary.",No edit recommended.
route_batch_02,ebf3_wire_feed_motor_mount_clamp_alignment_pin_set,lunar_candidate_flagged,sensitivity_flag,steel,steel_shaft_machining_v0,keep,lunar_candidate_flagged,sensitivity_flag,ok,ok,"Decision, policy, material availability, and selected route are semantically aligned for this level of modeling; performance risks are either low or already handled by the current flag/import/gap boundary.",No edit recommended.
route_batch_02,ebf3_wire_feed_pressure_arm_pivot_pin,lunar_candidate_flagged,sensitivity_flag,steel,steel_shaft_machining_v0,keep,lunar_candidate_flagged,sensitivity_flag,ok,ok,"Decision, policy, material availability, and selected route are semantically aligned for this level of modeling; performance risks are either low or already handled by the current flag/import/gap boundary.",No edit recommended.
route_batch_02,ebf3_wire_feeder_base_mounting_slot_set,lunar_candidate,local_nominal,steel,steel_shaft_machining_v0,keep,lunar_candidate,local_nominal,ok,ok,"Decision, policy, material availability, and selected route are semantically aligned for this level of modeling; performance risks are either low or already handled by the current flag/import/gap boundary.",No edit recommended.
route_batch_02,ebf3_wire_feeder_feedthrough_insulator_body,lunar_candidate_flagged,sensitivity_flag,alumina_ceramic,ceramic_block_small_production_v0,change,route_gap,import_until_gap_resolved,material,overoptimistic_flagged,Feedthrough insulation couples ceramic dielectric performance with a vacuum leak boundary and metallized seal interface; local alumina material availability alone does not close this route.,"Change to route_gap/import_until_gap_resolved until feedthrough ceramic, metallization, seal, leak-test, and dielectric acceptance processes are modeled."
route_batch_02,ebf3_wire_feeder_gun_bracket_alignment_pin_set,lunar_candidate_flagged,sensitivity_flag,precision_steel,steel_shaft_machining_v0,keep,lunar_candidate_flagged,sensitivity_flag,ok,ok,"Decision, policy, material availability, and selected route are semantically aligned for this level of modeling; performance risks are either low or already handled by the current flag/import/gap boundary.",No edit recommended.
route_batch_02,ebf3_wire_spool_flange_set,lunar_candidate,local_nominal,steel,metal_stamping_process_v0,keep,lunar_candidate,local_nominal,ok,ok,"Decision, policy, material availability, and selected route are semantically aligned for this level of modeling; performance risks are either low or already handled by the current flag/import/gap boundary.",No edit recommended.
route_batch_02,ebf3_z_axis_counterbalance_guide_or_link,lunar_candidate_flagged,sensitivity_flag,steel,steel_shaft_machining_v0,keep,lunar_candidate_flagged,sensitivity_flag,ok,ok,"Decision, policy, material availability, and selected route are semantically aligned for this level of modeling; performance risks are either low or already handled by the current flag/import/gap boundary.",No edit recommended.
